"session","subject.id","round","message.id","game","gameType","decision","team.id","message.en","message","lower.lvl","upper.lvl","salience.payoff.x","salience.label.x","teamThinking","history","subject.id.cum","input","input.lb","input.lbub"
4,9,3,"4.9.3","AML","X-Y","Y",1,"No idea, better to get 5 talers than nothing... because the other team can also choose the maximum number of talers...","keine ahnung, besser 5 taler zu bekommen, als nichts... weil anderes team auch maximale anzahl von talern auswählen kann...",0,1,"H","no","none","(2,AM4,$)",51,"Team: 1 
Game: AML 
Decision: Y 
Message: keine ahnung, besser 5 taler zu bekommen, als nichts... weil anderes team auch maximale anzahl von talern auswählen kann...","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
4,9,4,"4.9.4","S2","Pie","$",1,"The first suggestions are the same... I would just choose $. So that we are in agreement.","ertse vorschlähe sind gleich... ich würde einfach $ auswählen... damit wir einig sind",0,0,"no","$","none","(2,AM4,$), (3,AML,Y)",51,"Team: 1 
Game: S2 
Decision: $ 
Message: ertse vorschlähe sind gleich... ich würde einfach $ auswählen... damit wir einig sind","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
4,9,5,"4.9.5","ASL","X-Y","Y",1,"Y is a little bit more than x","Y ist ein bisschen mehr als x",0,0,"H","no","none","(2,AM4,$), (3,AML,Y), (4,S2,$)",51,"Team: 1 
Game: ASL 
Decision: Y 
Message: Y ist ein bisschen mehr als x","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
4,9,6,"4.9.6","AM2","Pie","§",1,"# and § are the same, but I will just choose § so that we can agree again","# und §sind gleich, aber ich werde einfach §auswählen, damit wir wieder einig sind",0,0,"no","no","none","(2,AM4,$), (3,AML,Y), (4,S2,$), (5,ASL,Y)",51,"Team: 1 
Game: AM2 
Decision: § 
Message: # und §sind gleich, aber ich werde einfach §auswählen, damit wir wieder einig sind","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
4,9,7,"4.9.7","SL","X-Y","X",1,"As mentioned, x and y are equal. Personally, I would choose x.","wie gesagt, sind x und y gleich. ich persönlich würde x auswählen",0,0,"~","X","none","(2,AM4,$), (3,AML,Y), (4,S2,$), (5,ASL,Y), (6,AM2,§)",51,"Team: 1 
Game: SL 
Decision: X 
Message: wie gesagt, sind x und y gleich. ich persönlich würde x auswählen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
4,9,8,"4.9.8","S1","Pie","$",1,"Without comment... just $","ohne kommentar... einfach $",0,0,"no","$","none","(2,AM4,$), (3,AML,Y), (4,S2,$), (5,ASL,Y), (6,AM2,§), (7,SL,X)",51,"Team: 1 
Game: S1 
Decision: $ 
Message: ohne kommentar... einfach $","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,1,1,"5.1.1","ALL","X-Y","X",1,"Proposal to initially receive less oneself, in order to then hope for team 2's understanding in the next round and to receive more oneself.","vorschlag zunächst selbst weniger zu erhalten, um dann in der nächsten runde auf das verständnis von team2 zu hoffen und selbst mehr zu erhalten",1,2,"H","no","none","no history",59,"Team: 1 
Game: ALL 
Decision: X 
Message: vorschlag zunächst selbst weniger zu erhalten, um dann in der nächsten runde auf das verständnis von team2 zu hoffen und selbst mehr zu erhalten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,1,2,"5.1.2","AM4","Pie","$",1,"I suggest always choosing the first option (in each round), and then our decision will be the same as the second team. So, in the end, I will also choose option 1, so to speak, as an agreement, unless I receive the same suggestion... then I will switch and choose the other proposed answer... otherwise always the first option!!!!","ich schlage vor, immer die erste variante zu wählen (bei jeder runde) und dann wir die entscheidung mit dem 2ten team identisch sein. also werde ich am ende auch variante 1 wählen, sozusagen als absprache es sei denn, ich erhalte den gleichen vorschlag...dann werde ich switchen und die andere vorgeschlagene antwort wählen..ansonsten immer erste variante!!!!",0,1,"no","$","none","(1,ALL,X)",59,"Team: 1 
Game: AM4 
Decision: $ 
Message: ich schlage vor, immer die erste variante zu wählen (bei jeder runde) und dann wir die entscheidung mit dem 2ten team identisch sein. also werde ich am ende auch variante 1 wählen, sozusagen als absprache es sei denn, ich erhalte den gleichen vorschlag...dann werde ich switchen und die andere vorgeschlagene antwort wählen..ansonsten immer erste variante!!!!","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,1,3,"5.1.3","AML","X-Y","X",1,"""Chose option 1 again.""","wieder 1. variante gewählt.",0,1,"no","X","none","(1,ALL,X), (2,AM4,$)",59,"Team: 1 
Game: AML 
Decision: X 
Message: wieder 1. variante gewählt.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,1,4,"5.1.4","S2","Pie","$",1,"""Again 1st decision (left)""","wieder 1. entscheidnung (links)",0,1,"no","$","none","(1,ALL,X), (2,AM4,$), (3,AML,X)",59,"Team: 1 
Game: S2 
Decision: $ 
Message: wieder 1. entscheidnung (links)","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,1,5,"5.1.5","ASL","X-Y","X",1,"As usual","wie gehabt",0,1,"no","X","none","(1,ALL,X), (2,AM4,$), (3,AML,X), (4,S2,$)",59,"Team: 1 
Game: ASL 
Decision: X 
Message: wie gehabt","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,1,8,"5.1.8","S1","Pie","$",1,"Again left (=first possible decision)...I stick to that, as I said, unless I read another suggestion","wieder links (=erste mögliche entscheidung)...daran halte ich mich, wie gesagt, es sei denn ich lese einen anderen vorschlag",0,1,"no","$","none","(1,ALL,X), (2,AM4,$), (3,AML,X), (4,S2,$), (5,ASL,X)",59,"Team: 1 
Game: S1 
Decision: $ 
Message: wieder links (=erste mögliche entscheidung)...daran halte ich mich, wie gesagt, es sei denn ich lese einen anderen vorschlag","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,10,3,"5.10.3","AML","X-Y","X",1,"I would choose Alternative X again, even if we receive fewer coins. If Team 2 also gets these alternatives, they will surely want to choose the 6 coins and therefore choose Alternative X. And we do have to commit to one alternative.","Ich würde wieder Alternative X nehmen, bei der wir weniger Taler bekommen. Wenn Team 2 auch diese Alternativen bekommt, wird es sicherlich die 6 Taler bekommen wollen und deshalb Alternative X wählen. Und wir müssen uns ja auf eine Alternative festlegen.",1,1,"H","no","payoffs as coordination device","no history",68,"Team: 1 
Game: AML 
Decision: X 
Message: Ich würde wieder Alternative X nehmen, bei der wir weniger Taler bekommen. Wenn Team 2 auch diese Alternativen bekommt, wird es sicherlich die 6 Taler bekommen wollen und deshalb Alternative X wählen. Und wir müssen uns ja auf eine Alternative festlegen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,11,1,"5.11.1","ALL","X-Y","X",2,"I prefer X, as I initially thought that 5 talers are better than none at all, and I also just assume that the other team will make the same decision as us.","Ich präferiere X, da ich zuerst dachte das 5 Taler besser sind als gar keine und das dem Anderen Team einfach auch mal unterstelle und wir so die gleiche Entscheidung treffen wie das andere Team",2,2,"H","no","none","no history",69,"Team: 2 
Game: ALL 
Decision: X 
Message: Ich präferiere X, da ich zuerst dachte das 5 Taler besser sind als gar keine und das dem Anderen Team einfach auch mal unterstelle und wir so die gleiche Entscheidung treffen wie das andere Team","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,11,2,"5.11.2","AM4","Pie","$",2,"Same reason as in the previous round.","Gleicher Grund wie in der Runde zuvor.",2,2,"H","no","none","(1,ALL,X)",69,"Team: 2 
Game: AM4 
Decision: $ 
Message: Gleicher Grund wie in der Runde zuvor.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,11,3,"5.11.3","AML","X-Y","Y",2,"Maybe we should also be nice to the other team, although they might also think the same. I find it difficult to assess them here.","Vielleicht sollten wir auch mal nett zu dem anderen Team sein, wobei sie sich das unter Umständen auch denken. Ich finde es schwierig sie hier einschätzen zu können.",2,2,"H","no","none","(1,ALL,X), (2,AM4,$)",69,"Team: 2 
Game: AML 
Decision: Y 
Message: Vielleicht sollten wir auch mal nett zu dem anderen Team sein, wobei sie sich das unter Umständen auch denken. Ich finde es schwierig sie hier einschätzen zu können.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,11,4,"5.11.4","S2","Pie","$",2,"As this is the first decision, I prefer this one, although you could also consider it as a contribution to our team, and let's choose this one.","Da es die erste Entscheidung ist präferiere ich diese, wobei sie vielleicht auch die Raute unserem Team zurechnen könnten und denken wir wählen diese.",1,1,"no","$","none","(1,ALL,X), (2,AM4,$), (3,AML,Y)",69,"Team: 2 
Game: S2 
Decision: $ 
Message: Da es die erste Entscheidung ist präferiere ich diese, wobei sie vielleicht auch die Raute unserem Team zurechnen könnten und denken wir wählen diese.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,11,5,"5.11.5","ASL","X-Y","X",2,"I don't quite understand this 5.10, but I would just take X and hope that the other team does the same - alternatively, I would suggest taking something different again: me: X and you: Y and let chance decide.","Ich verstehe dieses 5,10 nicht ganz, aber ich würde einfach mal X nehmen und hoffen, dass das andere Team dies auch tut - alternativ würde ich wieder Vorschlagen etwas unterschiedliches zu nehmen ich: X und du: Y und den Zufall entscheiden lassen.",0,1,"no","X","none","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,$)",69,"Team: 2 
Game: ASL 
Decision: X 
Message: Ich verstehe dieses 5,10 nicht ganz, aber ich würde einfach mal X nehmen und hoffen, dass das andere Team dies auch tut - alternativ würde ich wieder Vorschlagen etwas unterschiedliches zu nehmen ich: X und du: Y und den Zufall entscheiden lassen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,11,6,"5.11.6","AM2","Pie","#",2,"As it favors the other team twice and this is the better option, I am in favor of the diamond formation.","Da es zwei mal das andere Team bevorzug und dies die obere Möglichkeit ist bin ich für Raute",1,1,"H","#","labels as coordination device","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,$), (5,ASL,X)",69,"Team: 2 
Game: AM2 
Decision: # 
Message: Da es zwei mal das andere Team bevorzug und dies die obere Möglichkeit ist bin ich für Raute","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,11,8,"5.11.8","S1","Pie","$",2,"Same reasoning as before","Gleiche Begründung wie zuvor",1,1,"no","$","labels as coordination device","(1,ALL,X), (2,AM4,$), (3,AML,Y), (4,S2,$), (5,ASL,X), (6,AM2,#)",69,"Team: 2 
Game: S1 
Decision: $ 
Message: Gleiche Begründung wie zuvor","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,12,2,"5.12.2","AM4","Pie","$",2,"It seems like there is no German text to translate. If you have any German text you would like me to translate, please feel free to provide it and I'd be happy to help!","$",0,0,"no","no","none","no history",70,"Team: 2 
Game: AM4 
Decision: $ 
Message: $","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,12,3,"5.12.3","AML","X-Y","Y",2,NA,"ich denke, Alternative Y",0,0,"no","no","none","(2,AM4,$)",70,"Team: 2 
Game: AML 
Decision: Y 
Message: ich denke, Alternative Y","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,12,7,"5.12.7","SL","X-Y","X",2,"""What is the difference?""","was ist der Unterschied?",0,0,"no","no","none","(2,AM4,$), (3,AML,Y)",70,"Team: 2 
Game: SL 
Decision: X 
Message: was ist der Unterschied?","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,13,1,"5.13.1","ALL","X-Y","Y",1,"Team 2 probably suspects that we want to take 10 talers.","team 2 vermutet warscheinlich dass wir 10 taler nehmen wollen",2,2,"H","no","none","no history",71,"Team: 1 
Game: ALL 
Decision: Y 
Message: team 2 vermutet warscheinlich dass wir 10 taler nehmen wollen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,13,2,"5.13.2","AM4","Pie","#",1,"I would exclude 7.5, for the others it doesn't matter. Either they think we want to earn more, or they think we think they think they want to earn more. :D","7,5 würde ich ausschließen bei den anderen ist es egal entweder sie denken wir wollen mehr verdienen oder sie denken wir denken sie denken sie wollen mehr :D",3,3,"H","#","none","(1,ALL,Y)",71,"Team: 1 
Game: AM4 
Decision: # 
Message: 7,5 würde ich ausschließen bei den anderen ist es egal entweder sie denken wir wollen mehr verdienen oder sie denken wir denken sie denken sie wollen mehr :D","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 3","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
5,13,4,"5.13.4","S2","Pie","§",1,"I would take 5.5, as the answer differs from the others and the other team might choose it because of that.","ich würde 5,5 nehmen, da sich die antwort von den anderen unterscheidet und das andere team sie deshalb nehmen könnte",1,1,"~","§","payoffs as coordination device","(1,ALL,Y), (2,AM4,#)",71,"Team: 1 
Game: S2 
Decision: § 
Message: ich würde 5,5 nehmen, da sich die antwort von den anderen unterscheidet und das andere team sie deshalb nehmen könnte","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,13,5,"5.13.5","ASL","X-Y","Y",1,"I think it's safer to always give the same team more when there are 2 options for answers, so that if we alternate and the others do too, we could be unlucky and the pattern would be offset.","ich denke es ist sicherer bei 2 antwortmöglichkeiten bei denen ein team mehr bekommt immer demselben team mehr zu geben, wenn wir abwechseln und die anderen auch könnten wir pech haben und das raster ist quasi versetzt",0,2,"H","no","none","(1,ALL,Y), (2,AM4,#), (4,S2,§)",71,"Team: 1 
Game: ASL 
Decision: Y 
Message: ich denke es ist sicherer bei 2 antwortmöglichkeiten bei denen ein team mehr bekommt immer demselben team mehr zu geben, wenn wir abwechseln und die anderen auch könnten wir pech haben und das raster ist quasi versetzt","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,13,6,"5.13.6","AM2","Pie","$",1,"Here I would again take the answer that is not duplicated","hier würde ich wieder die antwort, die nicht doppelt ist nehmen",1,1,"~","$","none","(1,ALL,Y), (2,AM4,#), (4,S2,§), (5,ASL,Y)",71,"Team: 1 
Game: AM2 
Decision: $ 
Message: hier würde ich wieder die antwort, die nicht doppelt ist nehmen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,13,7,"5.13.7","SL","X-Y","X",1,"I would simply take the first answer here","hier würde ich einfach die erste antwort nehmen",0,0,"no","X","labels as coordination device","(1,ALL,Y), (2,AM4,#), (4,S2,§), (5,ASL,Y), (6,AM2,$)",71,"Team: 1 
Game: SL 
Decision: X 
Message: hier würde ich einfach die erste antwort nehmen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,13,8,"5.13.8","S1","Pie","§",1,"I would take that because the field is distinguished by the color.","ich würde das nehmen, weil sich das feld durch die farbe unterscheidet",0,0,"no","§","labels as coordination device","(1,ALL,Y), (2,AM4,#), (4,S2,§), (5,ASL,Y), (6,AM2,$), (7,SL,X)",71,"Team: 1 
Game: S1 
Decision: § 
Message: ich würde das nehmen, weil sich das feld durch die farbe unterscheidet","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
5,14,1,"5.14.1","ALL","X-Y","X",1,"Alternative X. I think that Team 2 will claim the highest possible number of points for themselves. Assuming that Team 2 is profit-maximizing oriented.","Alternative X. Ich denke, dass Team 2 die höchst mögliche Talerzahl für sich beanspruchen wird. Vorausgesetzt Team 2 ist gewinnmaximierend orientiert.",1,1,"H","no","none","no history",72,"Team: 1 
Game: ALL 
Decision: X 
Message: Alternative X. Ich denke, dass Team 2 die höchst mögliche Talerzahl für sich beanspruchen wird. Vorausgesetzt Team 2 ist gewinnmaximierend orientiert.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
5,14,2,"5.14.2","AM4","Pie","#",1,"It is important to know what our strategy is now. Does everyone decide based on their gut feeling after the 8 rounds? Or do we coordinate in a way that we either only take your decisions or only mine? Do we switch perspectives? In other words, once our profit maximization, once theirs? In this round, we have the opportunity to win higher amounts of coins twice. So I would be in favor of #","Wichtig ist es nun auch zu wissen, was unsere Strategie ist? Entscheidet jeder nach den 8 Runden, nach seinem eigenen Bauchgefühl? Oder stimmen wir uns in der Hinsicht ab, dass wir entweder nur deine Entscheidungen nehmen oder nur meine? Springen wir von unserer Perspektive im Wechsel? Sprich also, einmal unsere Gewinnmaximierung, einmal ihre? Bei dieser Runde haben wir zwei mal die Möglichkeit höhere Taler Beträge zu gewinnen. Also wäre ich für #",1,2,"H","no","none","(1,ALL,X)",72,"Team: 1 
Game: AM4 
Decision: # 
Message: Wichtig ist es nun auch zu wissen, was unsere Strategie ist? Entscheidet jeder nach den 8 Runden, nach seinem eigenen Bauchgefühl? Oder stimmen wir uns in der Hinsicht ab, dass wir entweder nur deine Entscheidungen nehmen oder nur meine? Springen wir von unserer Perspektive im Wechsel? Sprich also, einmal unsere Gewinnmaximierung, einmal ihre? Bei dieser Runde haben wir zwei mal die Möglichkeit höhere Taler Beträge zu gewinnen. Also wäre ich für #","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,14,3,"5.14.3","AML","X-Y","Y",1,"Ultimately, everything depends on the goals of Team 2 and how the computer selects our results. Perhaps it would be wise for me to always vote for us and for you to always vote for the opposing team? This way, the probability of us having a match with the other team is higher. The computer certainly won't always choose me or you, and the opposing team won't always vote only for themselves or for us.","Letztendlich hängt eh alles von den Zielen von Team 2 ab und wie der Computer unsere Ergebnisse auswählt. Vielleicht wäres es geschickt, dass ich immer für uns wähle und du immer für das gegnerische Team? So ist die Wahrscheinlichkeit größer dass wir ein Match mit dem anderen Team haben? Der Computer wird bestimmt nicht immer nur mich oder nur dich wählen. Und das gegnerische Team wird nicht immer nur für sich oder für uns stimmen.",1,2,"no","no","none","(1,ALL,X), (2,AM4,#)",72,"Team: 1 
Game: AML 
Decision: Y 
Message: Letztendlich hängt eh alles von den Zielen von Team 2 ab und wie der Computer unsere Ergebnisse auswählt. Vielleicht wäres es geschickt, dass ich immer für uns wähle und du immer für das gegnerische Team? So ist die Wahrscheinlichkeit größer dass wir ein Match mit dem anderen Team haben? Der Computer wird bestimmt nicht immer nur mich oder nur dich wählen. Und das gegnerische Team wird nicht immer nur für sich oder für uns stimmen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
5,14,4,"5.14.4","S2","Pie","$",1,"Great, a new variation. Nevertheless, I am in favor of deciding for us if necessary, and you for the opposing team. In tie situations, we'll take the highest for both teams, and I'll always take the first option (e.g. always left) and you always take the second option (e.g. right here)?","Na toll, neue Variante. Dennoch fbin ich dafür, dass ich wenn nötig für uns entscheide und du für das gegnerische Team. Bei Pat-Situatuionen nehmen wir die höchste für beide Teams und ich nehme immer ide erste Variante (zB. immer links) und du immer die zweite Variante (hier zb rechts)?",0,0,"no","no","none","(1,ALL,X), (2,AM4,#), (3,AML,Y)",72,"Team: 1 
Game: S2 
Decision: $ 
Message: Na toll, neue Variante. Dennoch fbin ich dafür, dass ich wenn nötig für uns entscheide und du für das gegnerische Team. Bei Pat-Situatuionen nehmen wir die höchste für beide Teams und ich nehme immer ide erste Variante (zB. immer links) und du immer die zweite Variante (hier zb rechts)?","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
